B_PWM:	-0.19	 ,DistA:	250	 ,ServoA_O:	165.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	250	 ,ServoA_O:	165.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	87	 ,ServoA_O:	96.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	87	 ,ServoA_O:	96.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	715	 ,ServoA_O:	95.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	715	 ,ServoA_O:	95.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	715	 ,ServoA_O:	94.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	715	 ,ServoA_O:	94.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	438	 ,ServoA_O:	93.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	438	 ,ServoA_O:	93.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	438	 ,ServoA_O:	93.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	438	 ,ServoA_O:	92.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	438	 ,ServoA_O:	92.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	285	 ,ServoA_O:	91.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	285	 ,ServoA_O:	91.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	285	 ,ServoA_O:	90.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	285	 ,ServoA_O:	90.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	201	 ,ServoA_O:	89.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	201	 ,ServoA_O:	89.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	201	 ,ServoA_O:	89.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	201	 ,ServoA_O:	88.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	201	 ,ServoA_O:	88.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	157	 ,ServoA_O:	87.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	157	 ,ServoA_O:	87.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	157	 ,ServoA_O:	86.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	157	 ,ServoA_O:	86.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	133	 ,ServoA_O:	85.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	133	 ,ServoA_O:	85.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	133	 ,ServoA_O:	85.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	133	 ,ServoA_O:	84.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	133	 ,ServoA_O:	84.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	74	 ,ServoA_O:	83.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	74	 ,ServoA_O:	83.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	74	 ,ServoA_O:	82.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	74	 ,ServoA_O:	82.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	100	 ,ServoA_O:	81.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	100	 ,ServoA_O:	81.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	100	 ,ServoA_O:	81.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	100	 ,ServoA_O:	80.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	100	 ,ServoA_O:	80.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	143	 ,ServoA_O:	79.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	143	 ,ServoA_O:	79.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	143	 ,ServoA_O:	78.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	143	 ,ServoA_O:	78.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	165	 ,ServoA_O:	77.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	165	 ,ServoA_O:	77.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	165	 ,ServoA_O:	77.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	165	 ,ServoA_O:	76.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	165	 ,ServoA_O:	76.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	185	 ,ServoA_O:	75.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	185	 ,ServoA_O:	75.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	185	 ,ServoA_O:	74.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	185	 ,ServoA_O:	74.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	221	 ,ServoA_O:	73.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	221	 ,ServoA_O:	73.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	221	 ,ServoA_O:	73.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	221	 ,ServoA_O:	72.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	221	 ,ServoA_O:	72.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	239	 ,ServoA_O:	71.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	239	 ,ServoA_O:	71.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	239	 ,ServoA_O:	70.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	239	 ,ServoA_O:	70.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	247	 ,ServoA_O:	69.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	247	 ,ServoA_O:	69.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	247	 ,ServoA_O:	69.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	247	 ,ServoA_O:	68.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	247	 ,ServoA_O:	68.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	252	 ,ServoA_O:	67.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	252	 ,ServoA_O:	67.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	252	 ,ServoA_O:	66.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	252	 ,ServoA_O:	66.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	253	 ,ServoA_O:	65.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	253	 ,ServoA_O:	65.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	253	 ,ServoA_O:	65.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	253	 ,ServoA_O:	64.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	239	 ,ServoA_O:	64.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	239	 ,ServoA_O:	63.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	239	 ,ServoA_O:	63.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	239	 ,ServoA_O:	62.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	239	 ,ServoA_O:	62.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	225	 ,ServoA_O:	61.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	225	 ,ServoA_O:	61.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	225	 ,ServoA_O:	61.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	225	 ,ServoA_O:	60.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	125	 ,ServoA_O:	60.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	125	 ,ServoA_O:	59.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	125	 ,ServoA_O:	59.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	125	 ,ServoA_O:	58.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	125	 ,ServoA_O:	58.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	158	 ,ServoA_O:	57.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	158	 ,ServoA_O:	57.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	158	 ,ServoA_O:	57.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	158	 ,ServoA_O:	56.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	175	 ,ServoA_O:	56.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	175	 ,ServoA_O:	55.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	175	 ,ServoA_O:	55.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	175	 ,ServoA_O:	54.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	175	 ,ServoA_O:	54.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	184	 ,ServoA_O:	53.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	184	 ,ServoA_O:	53.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	184	 ,ServoA_O:	53.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	184	 ,ServoA_O:	52.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	189	 ,ServoA_O:	52.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	189	 ,ServoA_O:	51.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	189	 ,ServoA_O:	51.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	189	 ,ServoA_O:	50.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	189	 ,ServoA_O:	50.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	49.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	49.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	50.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	50.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	192	 ,ServoA_O:	51.20
